제목,날짜,본문,URL
신림·난곡선 타고 관악구 정비사업 탄력,2024.05.03,"법원단지 연번부여, 신통기획 추진
경전철 개통등 교통여건 대폭개선
신림뉴타운 이어 인근 속속 개발붐
서울 관악구 봉천동 일대 주택가 골목 모습. 고은결 기자
입지는 양호하지만 노후화된 주거환경, 열악한 기반시설 등으로 주목받지 못하던 신림동 일대가 교통 호재를 업고 정비사업에 박차를 가하고 있다.
3일 정비업계에 따르면 관악구 신림동 610-200 일대의 법원단지 1구역은 지난달 24일부터 신속통합기획을 위한 동의서를 받고 있다. 이 구역은 지난달 22일 재개발 추진을 위한 연번을 관악구청으로부터 부여받고 구역 지정을 위한 발판을 마련한 바 있다. 재개발추진위원회 관계자는 “598번지 일대 일부가 이번 연번에 포함됐고, 나머지 2구역으로 연번신청을 할 것”이라며 “노후도 등은 충족될 것으로 예상하고 있다”고 설명했다.
인근 국회단지길 일대는 모아타운으로 재개발을 추진 중이다. 지난해 은천동 2곳(봉천동 635-540 일대, 938-5 일대)이 신청서를 접수했고 서울시 ‘2023년 3차 모아타운 대상지’로 선정됐다. 이 지역들은 노후도가 74%에 달한다. 모아타운은 정비구역 전체를 전면 철거하고 사업을 시행하는 재개발 방식과 달리 소규모 정비사업에 동의하는 지역만 부분적으로 사업시행이 가능한 방식이다. 10만㎡ 미만 면적에 전체 노후도 50% 이상이면 주민이 제안할 수 있다. 모아타운으로 선정됐더라도 관리계획 수립 단계에서 반대가 많은 구역은 사업지에서 제척 가능하다.
지지부진했던 관악구 정비사업이 탄력을 받은 이유는 일대 교통여건이 대폭 나아질 예정이기 때문이다. 2022년 개통한 신림선과 2027년 착공 예정인 난곡선, 계획 단계인 서부선 등이 대표적이다.
신림선은 관악산(서울대)역에서 여의도 샛강역까지 총 16분, 강남까지 24분 소요로 교통 여건 개선에 신호탄을 쐈다.
예비타당성조사에 돌입한 난곡선은 신림선의 지선으로 계획된 경전철이다.
신대방역~보라매역까지 이어지며 최근에는 광명(하안역·소하역)~금천 구간 신설까지 거론되고 있다. 개통은 2030년 예정이다. 신림동 인근 공인중개사는 “교통이 정비되면서 투자 관심보다는 인근 거주자들이 장기간 기다릴 목적으로 문의가 오는 편”이라고 말했다.
굵직한 정비사업인 신림뉴타운도 막바지 단계다. 지난 2005년 12월 서울시의 3차 뉴타운 중 하나로 지정된 신림뉴타운은 총면적이 32만4000여㎡에 달해 서울 서남부 최대 재개발로 꼽힌다. 신통기획 1호로 정비사업이 진행 중인 신림1구역은 29층, 4188가구로 거듭나며 지난 9월 서울시 건축심의를 통과했다. 특별건축구역으로 지정된 신림2구역은 28층, 1487가구 규모로 탈바꿈한다. 롯데건설과 대우건설이 시공하며 지난 2월 철거를 시작했다. 대우건설이 시공을 맡은 신림3구역은 ‘서울대벤처타운역 푸르지오’로 신림뉴타운 첫 분양단지다. 571가구 가운데 182가구가 일반분양됐으며 지난해 평균 경쟁률 31.1대 1을 기록하며 완판됐다.
이밖에 신림5구역, 신림7구역, 신림동 650 일대(난곡1구역) 등도 신속통합기획으로 재개발을 진행하고 있다. 신림5구역은 2022년 신속통합기획 재개발 후보지로 선정됐다. 신림7구역도 신속통합기획으로 25층 높이에 1402가구로 거듭난다. 신림동 650번지 일대는 올해 첫 신속통합기획 재개발 후보지로 선정됐다. 박자연 기자",https://n.news.naver.com/article/016/0002304168
서울 봉천동에 재개발 아파트 840가구 건립,2016.03.30,"(서울=연합뉴스) 최윤정 기자 = 서울 관악구 봉천동에 높이 28층 규모 아파트 840가구가 건립된다.
서울시는 29일 제6차 건축위원회에서 봉천동 480번지 일대 봉천 제4-1-3주택재개발정비사업 계획안이 통과됐다고 30일 밝혔다.
계획안은 지하3층, 지상 28층에 36㎡∼120㎡ 크기 아파트 840가구를 짓는 내용이다. 재건축소형(임대)주택은 143가구다.
구암초등학교와 가까운 단지 북측 아파트 높이는 7층으로 제한해 학교에 해가 들도록 하고 작은 도서관을 가까이에 배치한다.
단지 내 남과 동쪽으로 연결되는 공공보행통로를 만들어 학생들 동선에 장애가 없도록 한다.
가구 별 평면 구성을 자유롭게 조정하도록 설계해 생애주기별 수요 변화에 쉽게 대응하도록 한다.
merciel@yna.co.kr
▶ [핫클릭] 장하나 부친 ""인지야 괜찮니?"" 전인지 ""죄송해요 아버님""
▶ [핫클릭] 40대 남성이 출근시간 강남대로서 나체활보한 사연은?
▶ [영상] 설현의 '선거 독려' 광고, 성차별적 비하 논란
<저작권자(c) 연합뉴스, 무단 전재-재배포 금지>",https://n.news.naver.com/article/001/0008291702
"서울시, 신림역 일대 재정비 계획 수립",2015.02.12,"신림 지구중심지구단위계획구역 위치도 (자료:서울시)
[아시아경제 한진주 기자] 서울시가 신림역 일대를 활성화하기 위해 상업지역의 용적률을 상향조정하고, 신원시장 일대 건폐율을 완화하기로 결정했다.
서울시는 11일 제2차 도시·건축공동위원회를 열고 '신림지구중심 지구단위계획 재정비 결정안'을 가결했다고 12일 밝혔다.
대상지는 관악구 신림동 1428번지 일대로 전체 면적은 49만8588㎡에 달한다. 지구단위구역 중심에 지하철 2호선 신림역이 위치하고 있고 개통예정인 신림선 경전철 구간도 포함돼있다. 구역 내에 신원시장, 순대타운 등이 자리잡고 있어 특화 상권지역으로서의 기능을 강화하는 한편 환경 개선이 필요한 지역이다.
신림지구단위구역 내 건폐율 변경지역(자료:서울시)
서울시는 도림천 인근 거주민의 안전과 주거권을 확보하기 위해 지하층에는 주택을 지을 수 없도록 했다. 일반상업지역 이면부의 용적률과 높이계획을 상향 조정했다. 도림천과 맞닿은 지역은 건폐율을 완화하고, 주민의견을 적극 반영해 공동개발 계획을 변경했다. 또 맞벽 건축을 하는 경우 공동개발한 것으로 인정하기로 했다.
신원시장 활성화를 위해 용도지역을 제3종일반주거지역에서 준주거지역으로 상향했고, 신원시장 도림천변 건폐율을 기존 60%에서 70%로 높였다. 다만 건폐율 완화를 위한 용도지역 상향이기 때문에 용적률과 높이는 기준을 유지하도록 했다. 또 시장 활성화를 위해 권장용도계획을 준수했을 경우만 건폐율 완화가 가능하도록 규정했다.
서울시 관계자는 ""신림지구중심 지구단위계획 재정비 결정을 통해 역세권의 기능을 강화하고 인근 주거지역을 지원해 지역상권 활성화 및 도시환경개선을 도모하는 계기가 되기를 기대한다""고 밝혔다.
한진주 기자 truepearl@asiae.co.kr
▶ 네티즌 수사대의 진화, 궁금증 제로 ""짜장뉴스""
[루머앤진실]
[네티즌핫이슈]
[골프뉴스]
[부동산소식]
[자동차정보]
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>",https://n.news.naver.com/article/277/0003433502
"서울 신통기획 1호 '신림1구역', 지구 지정 16년 만에 재개발계획 변경 결정",2022.08.25,"신림1구역은 서울시의 신속통합기획(신통기획) 시범구역 1호로, 2006년 재정비촉진지구로 지정된 이후 16년 만에 재정비촉진계획 변경 결정고시를 받았다. /사진=뉴시스
한국토지신탁이 사업대행을 맡은 '신림1재정비촉진구역 재개발사업'(이하 '신림1구역')이 지난 18일 재정비촉진계획 변경 결정고시를 받았다고 25일 밝혔다.
신림1구역은 서울시의 신속통합기획(신통기획) 시범구역 1호로, 2006년 재정비촉진지구로 지정된 이후 장기간 사업이 추진되지 않아 주민들이 열악한 주거환경에 노출돼 있었다.
신림1구역은 2020년 서울시 신통기획 시범구역으로 선정됐다. 이에 조합은 사업 추진에 박차를 가하기 위해 같은 해 11월 한국토지신탁을 사업대행자로 선정했다.
한국토지신탁이 사업대행을 맡으며 해당 구역은 사업성이 향상돼 당초 용적률 230%에서 259%로 29%포인트 상향됐다. 가구수는 기존 2970가구에서 4104가구로 1000가구 이상 늘었다.
한국토지신탁은 서울시와의 지속적인 협의를 통해 최초 촉진계획안보다 입주민의 편의와 주거환경을 개선시킨 최종안을 통과시켰다. 구역 내 도시계획도로 등으로 분할된 4~5개 블록을 통합단지로 조성했다. 획일적으로 조성된 공원과 공공지원시설 등을 수변공간 중심으로 재편해 자연친화적인 단지로 탈바꿈했다.
한국토지신탁 관계자는 ""전문인력과 노하우를 바탕으로 도시정비사업에 집중한 결과""라며 ""정비업계에 신탁방식 도시정비사업이 자리매김할 수 있도록 앞장설 것""이라고 말했다.",https://n.news.naver.com/article/417/0000846109
"여의도~서울대 16분 만에, 신림선 28일 개통…부동산 ‘들썩’",2022.05.24,"역사 내부 모습. 서울시제공
서울 관악구 서울대에서 영등포구 여의도 KBS별관을 잇는 경전철 ‘신림선’이 28일 개통된다. 이에 따라 역 주변지역 부동산시장에 대형 호재로 작용할 것으로 기대되고 있는 가운데 이미 매매가와 전세금이 들썩이는 모양새다.
이와 관련해 철도 개통이 역세권뿐만 아니나 버스정거장 주변 아파트에도 긍정적인 영향을 미친다는 연구 결과가 나와 눈길을 끈다. 다만 그 영향력은 버스정류장과의 거리가 200m 이내에서 가장 컸으며, 300m를 초과하면 효과가 거의 없는 것으로 나타났다.
또 전철 개통에 따른 버스정거장 주변 아파트값 상승효과는 시간이 지날수록 커지는 양상을 보였다. 전철의 개통에 따른 교통 편의성 증가, 교통수단의 쾌적화, 교통 거점의 환승체계 개선 등과 같은 효과가 시간이 지날수록 안정화되면서 시너지효과를 높이기 때문으로 풀이됐다.
● 서울대-여의도 잇는 신림선 28일 개통
국토교통부는 관악산역(서울대)과 여의도 샛강역을 연결하는 도시철도 ‘신림선’이 28일 오전 5시30분에 개통된다고 24일(오늘) 발표했다. 2017년 3월 착공해 5년 3개월 만이다.
신림선은 총길이 7.76km에 11개 역이 들어서며, 모두 지하로 운행하는 노선이다. 이를 이용하면 서울대에서 여의도까지 버스와 지하철 환승을 통해 50분 정도 걸리던 시간이 16분으로 70%가량 줄어든다.
신림선 구간은 대표적인 서울의 교통사각지대로 불리던 지역이다. 상시 정체 구간도 여럿 이다. 여의도에서 대방동까지 구간은 좁은 지하터널을 지나야 하는 병목 구간이고, 신대방삼거리 일대와 신림역 사거리 일대는 차량이 밀려 상시 교통체증을 일으키는 구간이다. 또 신림역 사거리부터 서울대까지도 출퇴근 때마다 교통지옥으로 불릴 정도로 체증이 심하다.
국토부는 신림선 개통이 서울 서남권에 활력을 불어넣을 것으로 기대한다. 신림선 개통으로 운행하게 된 11개 역 가운데 샛강역(환승노선·지하철 9호선)과 대방역(1호선), 보라매역(7호선), 신림역(2호선) 등 4개 역에서 환승이 가능해진다. 그만큼 김포공항부터 인천, 강북지역 등으로 오가기가 쉬워지는 셈이다.
● 신림선 역세권 아파트 매매·전세금 들썩
신림선 개통에 따라 노선 주변 부동산시장에도 대형 호재로 작용할 것으로 기대된다. 이미 부동산가격은 올해 초부터 들썩이는 모습이다.
신림역 인근의 ‘청암두산위브센티움’ 98.31㎡(전용면적 기준)는 지난해 5월 7억 원에 거래됐지만 현재는 10억 원에 호가가 형성됐다. 서울지방병무청역에 인접한 ‘대방대림아파트’ 164.79㎡도 지난해 9월 17억9000만 원에서 지난달 19억8000만 원으로 1억 9000만 원이 올랐다. 현재 호가는 23억 원까지 치솟은 상태다.
특히 임대수요가 밀집된 지역 특성을 반영하듯 전세금 상승세도 눈에 띈다. 한국부동산원의 연립·다세대 전세가격지수에 따르면 올해 3월 관악구가 포함된 서남권 전세가격지수는 101.3으로 전년 동월(99.6) 대비 1.7포인트 상승했다. 또 보라매병원역 인근의 ‘보라매삼성아파트’ 84.84㎡의 전세금은 올해 1월 7억 원에서 지난달 7억8000만 원으로 껑충 뛰었다.
● 버스정거장 주변 아파트에도 호재가 될 듯
신림선 개통은 역세권 주변뿐만 아니라 기존 버스 노선 주변 아파트값에도 영향을 줄 가능성이 대단히 높다. 실제로 전철 개통이 버스 노선 주변 아파트가격에 긍정적인 영향을 미친다는 분석 결과도 나왔다.
한국주택학회가 발행하는 학술집 ‘주택연구’ 최신호에 이런 내용을 담은 논문 ‘신도시 내 전철 개통에 따른 광역버스의 주택가격 영향력 변화: 광교신도시 사례’가 실렸다. 논문은 2016년 1월부터 운행한 신분당선 연장선(서울 강남~수원 영통)의 개통 전후 3년 동안 광교신도시 내 4800여 개 아파트의 실거래가를 분석한 결과이다.
논문에 따르면 광역버스 정류장과 200m 이내에 위치한 아파트는 10.9%의 가격상승 효과를 나타났다. 또 200~300m 이내에 위치한 아파트도 다소 줄어들긴 했지만 6.3% 정도 올랐다. 하지만 300m를 넘어서면 의미 있는 변화는 없었다. 즉 300m 이내에서만 교통망 개선에 따른 효과를 기대할 수 있다는 의미다. 또 이런 긍정적인 영향력은 1년보다는 2년차, 3년차로 지날수록 강해지는 경향성을 보였다.
연구진은 이에 대해 “전철 개통이 기존 버스 주변 아파트 수요를 흡수하는 대체효과보다는 교통 편익의 증가, 교통수단의 쾌적화, 교통 환승체계 개선 등과 같은 보완적인 효과를 일으키기 때문”이라고 설명했다. 또 “시간이 흐를수록 대중교통망이 안정화되면서 그 효과는 커지는 것으로 보인다”고 덧붙였다.",https://n.news.naver.com/article/020/0003430243
"""삼성동 한전땅, 무역센터보다 더 비싸다""…공시지가 32%↑",2015.02.24,"[머니투데이 세종=정현수 기자] [공시지가 1㎡당 2580만원…상업지역으로 용도변경시 더 오를 듯]
본문 이미지 영역
서울 삼성동 옛 한국전력 본사 건물. /사진=뉴스1
현대차그룹이 낙찰받은 서울 삼성동 옛 한국전력 본사 부지의 공시지가가 전년대비 32% 급증한 것으로 나타났다. 대규모 토지의 공시지가가 이처럼 크게 오르는 것은 매우 드문 일이다. 옛 한전 본사 부지의 용도변경이 이뤄질 경우 공시지가는 더욱 높아질 것으로 예상되는 만큼 현대차그룹의 세금 부담 역시 늘어날 공산이 크다.
24일 국토교통부에 따르면 삼성동 옛 한전 부지의 올 1월1일 기준 공시지가는 1㎡당 2580만원으로, 전년(1948만원)대비 32.4% 뛰었다. 같은 시기 전국 표준지 50만 필지의 평균 공시지가가 4.14% 증가한 점을 감안하면 상승폭이 두드러진다.
올해 처음 표준지에 포함된 옛 한전부지의 지난해 공시지가는 전년대비 4.1% 증가하는 등 평균 수준이었다. 하지만 지난해 10월 현대차그룹이 감정가의 3배가 넘는 고액에 낙찰받으면서 공시지가도 큰 폭으로 올랐다. 특히 옛 한전 부지는 전체 면적의 96%가 주거지역이란 점에서 이례적인 상승폭이란 분석이다.
국토부 관계자는 ""정상적인 평가라면 주거지역의 공시지가가 4~5% 상승하는 게 일반적이지만, 지난해 (부지 낙찰이란) 비정상적인 거래가 있었기 때문에 공시지가도 큰 폭으로 올랐다""며 ""평가 과정에서 고심이 많았던 사례""라고 설명했다.
실제 옛 한전 부지는 대부분 주거지역이지만 맞은편의 무역센터 등 인근 상업지역의 공시지가를 반영, 평가됐다. 무역센터의 공시지가는 1㎡당 2320만원으로, 옛 한전 부지에 더 높은 평가금액이 매겨졌다.
옛 한전 부지가 주거지역에서 상업지역으로 용도변경이 이뤄질 경우 공시지가는 더욱 올라갈 것으로 예상된다. 그만큼 현대차그룹의 세금 부담이 더 커질 것으로 보인다. 현대차그룹은 지난해 총 면적 7만9342㎡ 규모의 옛 한전 부지를 10조5500억원에 낙찰받았었다.
본문 이미지 영역
현대차그룹이 서울시에 제출한 한전부지 개발 계획 모형도(안)/사진제공=서울시
[내 삶을 바꾸는 정치뉴스 'the 300' 바로가기]
['스페셜 걸' 포토]
[손안의 경제뉴스 머니투데이 모바일웹]
[Ten Lines News 티타임즈 ]
['취업의 모든 것' 잡드림 ]
세종=정현수 기자 gustn99@mt.co.kr
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",https://n.news.naver.com/article/008/0003424394
"관악구, 설맞이 전통시장 행사",2025.01.16,"지난해 인헌시장에서 식재료를 구매하는 박준희 관악구청장. 사진제공=관악구
[서울경제]
서울 관악구는 전통시장과 골목형 상점가 15개소와 함께 설맞이 행사를 진행한다.
관악구는 이번 행사를 위해 1억 900만 원의 예산을 지원한다. △제수용품 최대 20% 할인 △구매 금액별 상품권·경품 증정 행사 △문화 공연 △이웃 나눔 행사 등이 마련된다.
시장을 찾는 구민들은 풍성한 혜택과 특색있는 볼거리를 경험할 수 있다. 강남골목시장에서는 홀몸 어르신에게 떡국 간편식을 제공한다. 봉천제일종합시장에서 상품을 구매하면 따뜻한 차를 제공하는 ‘온기 나눔 행사’에 참여할 수 있다.
시장별 행사 기간과 할인 혜택 등 자세한 내용은 각 시장 상인회에 문의해 확인할 수 있다.",https://n.news.naver.com/article/011/0004440635
"관악구, '관악효신연립' 가로주택정비사업 완공",2022.05.31,"(서울=연합뉴스) 서울 관악구가 구의 첫 가로주택정비사업인 '관악효신연립 가로주택'이 약 2년 만에 완공됐다고 31일 밝혔다.
가로주택정비사업은 종전의 가로를 유지하면서 노후 주거지를 소규모로 정비하는 것으로, 대규모 재개발·재건축과 달리 사업 절차가 간소해 신속하게 추진할 수 있다. 사진은 서울 관악구 '관악효신연립 가로주택' 전경. 2022.5.31 [관악구 제공. 재판매 및 DB 금지]
photo@yna.co.kr",https://n.news.naver.com/article/001/0013216741
"[동네방네]서울 관악구, 자체개발 공법으로 하수관 정비",2018.08.16,"[이데일리 경계영 기자] 서울 관악구는 자체 개발한 개량 공법을 적용해 오래된 하수관을 정비한다고 16일 밝혔다.
구가 개발해 특허 출원한 ‘노후 하수관로 부분 굴착 개량 공법’은 파손된 하수관로 일부만 철거하고 새로 관을 설치한 다음, 이음부에 보강용 거푸집을 장착하고 몰탈을 주입해 필요한 구간만 개량하는 방식이다.
지난해 이 공법을 적용한 관악구는 경제성과 시공성, 내구성 등에서 우수함을 증명했으며 특허 출원 후 상용화를 마쳤다. 올해부턴 서울시 내 자치구 25곳의 전체 도로함몰 예방 노후하수관로 정비 사업에 이 공법이 확대 적용된다.
구는 지난해 국비와 시비 74억원을 들여 불량 하수관 5㎞를 정비한 데 이어 올해도 국비와 시비 132억원을 투입해 불량 하수관로 8.3㎞ 정비를 추진한다. 구는 30년 이상된 하수관로 가운데 도로함몰 위험성이 큰 관로 8.3㎞에 대해 하수 맨홀 간 관로 전체를 정비하거나 정비대상 하수관 1~2본을 교체할 방침이다.
지난 5년 동안 서울에서 발생한 도로 함몰 사고 77%의 원인이 손상된 하수관로 때문으로 나타났다. 구는 하수관로를 정비해 도로 함몰 위험성을 낮추겠다는 방침이다.
박준희 관악구청장은 “도로함몰 예방 분야의 기술력과 경쟁력을 갖춘 관악구에서 도로함몰 예방 노후하수관로 정비 사업을 선제적으로 추진해 시민안전 확보에 만전을 기하겠다”고 말했다.
관악구가 자체 개발한 ‘노후 하수관로 부분 굴착 개량 공법’을 적용해 오래된 하수관로를 교체하고 있다. 사진=관악구
경계영 (kyung@edaily.co.kr)
취준생을 위한 알짜 정보가 가득
[스냅타임▶]
네이버 홈에서 ‘이데일리’
[구독하기▶]
꿀잼 '웹툰'이 매일 공짜...
[웹툰보기▶]
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",https://n.news.naver.com/article/018/0004172865
"사당3동 저층 주거지, 892가구 아파트 탈바꿈",2019.03.14,"[머니투데이 유엄식 기자] [서울시 도시건축위원회 경관심의 통과, 공공임대주택 112가구 포함 예정]
892가구 아파트 단지가 들어설 예정인 서울 동작구 사당동 155-4번지 일대 위치도. /사진제공=서울시
지하철 7호선 이수역과 남성역 중간 지점에 위치한 사당3동 저층 주거지가 892가구 아파트 단지로 탈바꿈한다.
서울시는 지난 13일 열린 도시건축공동위원회에서 동작구 사당동 155-4번지 일대 남성역세권 공공주택 건립 관련 경관계획(안)이 '수정 가결' 통과됐다고 14일 밝혔다.
이 지역은 남성역 주변 2차 역세권 입지로 노후, 불량 건축물이 많아 주거 환경이 열악하다. 이에 2017년 1월 동작구청에 지구단위계획 주민제안 신청서가 접수됐고 주민공람과 교통영향평가 심의 등을 거쳐 이번에 경관심의까지 최종 통과돼 사업을 추진할 수 있게 됐다.
계획안에 따르면 부지면적 3만3992㎡에 지하 4층~지상 최고 25층, 12개 동, 892가구 아파트 단지가 조성되며 이 가운데 112가구가 공공임대주택이다.
최종 사업계획은 사업계획승인 절차가를 거쳐 확정될 예정이다. 서울시 관계자는 ""남성역 일대 역세권 기능 활성화 및 주거환경 개선에 이바지할 것으로 기대된다""고 말했다.
유엄식 기자 usyoo@
▶승리·정준영 '몰카 동영상' 파문
▶조 변호사의 가정상담소
▶머투가 봄맞이 선물 주나봄
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",https://n.news.naver.com/article/008/0004188342
봉천역~서울대입구역 일대 재정비 추진,2016.05.26,"【서울=뉴시스】이승주 기자 = 봉천역과 서울대입구역 일대 재정비사업이 추진된다.
서울시는 관악구 봉천동의 봉천역부터 서울대입구역 일대를 재정비하는 '봉천지역중심 지구단위계획 재정비 결정안'을 통과시켰다고 26일 밝혔다.
서울대와 숭실대가 인접한 지역특색을 살려 연구개발(R&D)산업을 활성화하고 청년 창업을 유도할 수 있도록 재정비할 계획이다. 이를 지원하기 위해 연구소와 공연장, 전시장, 도서관, 공공주택 등을 권장용도로 지정해 용적률 인센티브를 제공할 예정이다.
특히 지하철 서울대입구역 인근의 일부 지역을 청년창업과 주거를 지원하는 업무시설과 공공임대주택이 들어설 수 있도록 특별계획구역으로 지정한다.
서울시 관계자는 ""서울 서남부의 상업과 업무, 문화 기능의 중심역할을 수행하는 복합기능 거점지역을 육성하는 계기가 되길 기대한다""고 밝혔다.
joo47@newsis.com
★ 세상에 이런일이 -  대법, 초등생 의붓딸 물고문한 계모 징역 확정
★ 오늘의 핫 포토 -  박기량, 치어리더복 벗고 래시가드룩
★ 뉴시스 뉴스, 이젠 네이버 뉴스 스탠드에서도 만나세요
★ 손 안에서 보는 세상, 모바일 뉴시스
<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",https://n.news.naver.com/article/003/0007250780
[서울경제TV] 신림·봉천 일대 6곳·도봉3 주택정비구역 해제,2016.02.04,"자양동9-4 도시계획시설 해제… 노유초 신설취소
신림공영차고지·지하저류시설 설치 추진
성수동 장미·일원동 개포한신 정비계획 보류
서울시 관악구 신림동 신림공영차고지등 위치도 / 사진제공=서울시
서울시 관악구 신림·봉천동 일대 6곳과 도봉구 도봉동 일대 주택재개발정비구역이 해제됐다.서울시는 도시계획위원회 심의에서 관악구 신림동 1476번지 등 6곳과 도봉구 도봉동 625번지 일대 도봉3주택재개발정비구역을 해제하는 안건을 가결했다고 4일 밝혔다.
관악구 주거환경정비예정구역은 2004년 지정된 이래 사업 추진 움직임이 없으며 정비구역 지정 신청을 하지 않았다.
또 도봉3구역은 조합원 과반수 이상이 이미 조합을 해산했다.
광진구 자양동 9-4부지 중 사유지 2,983㎡도 도시계획시설에서 해제됐다. 이 부지는 노유초등학교가 들어오기로 했었으나 이 계획이 취소된 것이다.
나머지 교육청 소유 부지 1,313㎡는 광진구청과 협의를 통해 임대주택과 주차장 부지중에 결정하도록 수정가결됐다.
관악구 신림동 140-2번지 일대에 2019년까지 신림공영차고지와 지하저류시설을 설치하는 도시관리계획안은 원안 가결됐다. 서울시는 시내버스 차고지 부족 문제를 해결하고 차고지 지하에 저류조를 만들어 도림천 수해에 대비한다는 방침이다.
성수동 장미아파트와 일원동 개포한신아파트 정비계획 수립과 정비구역 지정안은 모두 보류됐다.
정창신기자 csjung@sed.co.kr
▶ 돈이 보이는 뉴스 '서울경제 페이스북' ""좋아요 클릭클릭~""
▶ '썸 타는' 특별한 뉴스~ '서울경제썸 페이스북' 바로가기~
[ⓒ 서울경제, 무단 전재 및 재배포 금지]",https://n.news.naver.com/article/011/0002797049
"관악구, 신원동 일대 등 9곳에 안심골목길 조성",2017.07.31,"이창한 동국대학교 경찰행정학과 교수, 이광환 ·노점석 건축사 등 총괄기획가로 위촉
[아시아경제 박종일 기자] 관악구(구청장 유종필)가 ‘안심골목길 조성사업’에 시동을 걸었다.
이는 각종 범죄를 예방, 여성이나 청소년 등도 밤에 안심하고 다닐 수 있게 하기 위한 조치다.
구는 이 사업의 전문성 제고를 위해 동국대 경찰행정학과 이창한 교수와 이광환, 노점석 건축사를 총괄기획가로 위촉했다.
이창한 교수는 범죄예방 전문가로 셉테드(CEPTED)학회 부회장이고, 이광환, 노점석 건축사는 대규모 환경개선사업을 수행해 온 역량있는 건축사다.
사업대상지는 신림지역 문성로 198-1(신원동) 일대, 난우12길 26(미성동) 일대, 난곡로74길 52(신사동) 일대, 조원로4길 30(조원동), 복은6길 20(서림동) 일대다.
봉천지역은 장군봉5길 30-8(청룡동) 일대, 남부순환로246나길 21(인헌동) 일대, 관악로12길 47(낙성대동) 일대, 행운1나길 25(행운동)로 범죄에 9곳의 취약한 지역이다.
안심골목길
‘안심골목길’사업은 범죄 취약 지역의 디자인을 개선해 범행기회를 차단하고 주민들에게 심리적 안전감을 제공하고자 셉테드(CEPTED)기법을 활용한 안심골목길 조성 디자인사업을 운영기본계획으로 설정, 추진한다.
구는 각 조성지역 특성에 맞게 범죄예방디자인(CEPTED)을 적용한 방범벨, 미러시트, 보안등 등은 물론, IP카메라 CCTV를 설치해 주민들의 범죄 공포감을 해소하겠다는 포부다.
또 커뮤니티 거점 공간을 위한 소통의자, 휴게의자 등 쉼터 공간 및 편의시설을 마련, 밝은 분위기 조성을 통해 범죄 심리를 위축시키기 위해 노후 옹벽, 전신주 등에는 공공디자인을 적용하여 정비할 구상이다.
관악구는 2014년 행운동 범죄예방 디자인 사업을 시작으로 2015년에 난곡동 합실안전마을과 삼성동 안심골목길을 조성했다.
지난해는 보라매동과 은천동 등 6개 동에 안심골목길을 꾸며 ‘안전한 동네, 살고 싶은 동네 만들기’에 앞장서고 있다.
유종필 구청장은 “올해 안심골목길 조성은 역량있는 전문가들과 함께 추진하므로 주민들의 범죄 공포도 크게 감소할 것으로 기대한다”며 “앞으로도 주민 모두가 안심하는 지역을 만들기 위해 최선의 노력을 다할 것”이라고 말했다.
박종일 기자 dream@asiae.co.kr
▶ 뉴스가 재밌다! 세상의 모든 재미 [티잼]
▶ #아시아경제, #오늘의 많이 본 뉴스(클릭!)
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>",https://n.news.naver.com/article/277/0004045226
