제목,날짜,본문,URL
신촌의 음악살롱은 왜 17년만에 문을 닫았나?,2015.11.08,"물이 줄줄 새는데도 건물주에 수리 요구 못해
임대관리 전문업체, 수리비 임차인에 떠넘겨
【서울=뉴시스】이승주 기자 = 신촌 먹자골목의 음악살롱 '리버피닉스'는 17년 만에 문을 닫았다.
강연자(67·여)씨는 지난 17년동안 희귀 음반과 뮤직비디오를 통해 많은 이들에게 추억을 선물했다. 리버피닉스에서는 한정판 음반 2000여장과 뮤직비디오를 안주삼아 추억에 잠길 수 있는 곳이다. 다양한 연령과 직업을 가진 사람들이 리버피닉스의 단골 손님이다. .
리버피닉스는 원래 지금의 옆 골목에 있다가 2년 전 이곳으로 자리를 옮겼다. 임대 재계약에 실패해 쫓기듯 나왔지만, 굳이 바로 옆골목을 고집한 데는 이유가 있다. 이 곳에는 단골 손밈들의 추억이 곳곳에 서려있기 때문이다.
강씨는 ""2년 전 한 단골 손님이 해외 파견 근무를 마치고 귀국하자마자 캐리어를 끌고 찾아왔다""며 ""잊지 않고 찾아오는 손님들이 끊이지 않기 때문에 한 번 가게 터를 잡으면 옮기는게 쉽지 않다""고 말했다.
하지만 리버피닉스는 두 달 전 문을 닫았다. 천장에서 물이 흘러나와 가게가 온통 물에 잠겼기 때문이다. 리버피닉스는 전기도 끊어진 상태다.
손전등을 들고 물위에 올려놓은 나무판자를 밞으며 조심스럽게 들어가봤다. 윗층에 있는 십여개 하숙집의 배수관이 터져 흘러나온 구정물이 무릎 높이까지 올라왔다. 구석 한편에는 수천여장의 음반과 스피커, 빔 프로젝터 등의 장비들이 구정물을 피해 쌓여있었다.
강씨는 ""몇달 동안 물을 밖으로 퍼나르고 에어콘을 돌리며 물을 말리며 버텨왔다. 손님들이 들어왔다가 떨어지는 물벼락과 냄새를 못참고 나가더라. 올초부터 영업이 사실상 불가능했다""고 토로했다.
그녀가 마냥 손놓고 있던 것만은 아니다. 그녀는 수 십차례 수리를 요구해왔다. 1년 가까이 제대로 된 영업이익을 얻지 못하니 애가 탈 수밖에. 하지만 가게가 물에 잠기게 될 때까지, 2년여 세월동안 그녀는 건물주를 단 한번도 만날 수 없었다. 이 건물은 서울 강남구 논현동에 위치한 엠모 자산관리운영 업체가 임대관리를 대행하는 곳이다.
엠사 관계자는 그동안 수리는 불가능하다는 입장으로 일관해왔다. 오히려 장사가 되지 않자 임대료 일부를 체납한 것을 핑계로 명도소송을 걸었다.
임대료 체불 때문에 가게가 사라질 위기에 처했다는 소식에 단골들이 뭉쳤다. 수십여명의 단골들이 돈을 모아 수백만원의 빚을 갚고 재계약에 성공했다.
하지만 재계약은 오히려 '부메랑'으로 전락했다. 강씨가 계약서 뒷편에 작은 글씨로 쓰인 독소조항을 꼼꼼하게 살피지 못한 결과였다. 자산관리회사에서 계약서 뒷편에 적어놓은 독소조항은 다름아닌 '누수에 대한 책임은 임차인 본인에게 있다'는 것.
또한 재계약을 맺으며 명도소송을 취하했다던 엠사는 명도소송을 강씨 몰래 진행했고, 결국 그녀가 출석하지 못한 틈을 타 무변론으로 명도소송에서 이겼다. 엠사는 이를 이용해 그녀의 음반 및 장비에 압류를 놓고 퇴거명령을 내렸다. 그녀는 그동안 장사를 망치고 장비가 망가진 것에 대한 손해배상은커녕 수리 책임을 떠안고 쫓겨날 위기에 처했다.
한 자산관리업계 관계자는 ""가게가 노후되어 일어난 누수와 같은 문제는 건물주가 수리해주는 것이 일반적""이라며 ""계약서에 임차인이 책임져야 한다는 조항을 넣은 점이 이해되지 않는다""고 설명했다
강씨는 ""내가 나이가 많아 계약서를 꼼꼼하게 살피지 못한 불찰도 있다. 하지만 누가 이런 황당한 조항을 계약서 뒷편에 적어놨으리라 상상이나 했겠냐. 연체 임대료도 갚고, 재계약도 한데다, 명도소송도 취하했다고 하길래 문제가 없을 줄만 알았다""고 토로했다. 그는 ""수리를 해달라고 그렇게 애원할 때는 건물주 한번 못 만나게 하면서 차일피일 미루더니, 거짓말을 섞어가며 명도소송을 걸어 내쫓는 것은 순식간""이라며 가슴을 쳤다.
최근 건물주가 임대·관리를 통째로 맡기는 자산관리 서비스가 늘어나고 있다. 자산관리회사들은 복잡한 임대차법과 부동산 지식을 바탕으로 건물주를 대신해 임대관리를 맡는다. 전문지식을 바탕으로 임차인보다는 우위에 서기 마련이다.
신촌에서 10년째 파전 가게를 운영하고 있는 김씨는 ""임대관리업체와 붙으면 무조건 임차인이 진다는 말이 상인들 이에서 돌고 있다""며 ""재계약의 과정에서 초기 시설비도 받지 못한채 쫓겨난 이들이 신촌에 한 둘이 아니다""라고 전했다.
업계 전문가는 ""임대관리업체에서 법망을 피해 수리의 책임을 임차인에게 떠넘기는 경우가 빈번히 발견되고 있다""며 주의를 요구했다.
joo47@newsis.com
★ 세상에 이런일이 -  복권 10년 긁어 1200억원 대박…친구들과 나눠
★ 오늘의 핫 포토 -  IS 보복 참수 동영상
<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",https://n.news.naver.com/article/003/0006858782
빗물펌프장 위 공공주택…연희·증산 복합시설 하반기 착공,2020.03.25,"[머니투데이 조한송 기자]
연희 공공주택 복합시설 배면도/자료=서울시
서울시가 하반기부터 공터로 방치됐던 공터와 빗물펌프장 부지를 활용해 대학생과 청년을 위한 복합시설을 조성한다.
서울시는 '연희‧증산 공공주택 복합시설'에 대한 지구계획과 주택건설사업계획을 승인하고 사업계획을 확정했다고 25일 밝혔다. 시는 하반기 착공에 나서 2022년 하반기 입주를 마칠 계획이다.
이번 사업은 서울시가 2018년 말 발표한 '주택공급 5대 혁신방안'의 일환이다. 도심 속 저이용 유휴공간을 혁신해 사회기반시설을 확충하는 것이다.
연희‧증산 공공주택 복합시설은 연희동 일대 유휴부지(4887㎡)와 디지털미디어시티역 앞 증산빗물펌프장 상부를 포함한 부지(6746㎡)  2곳에 조성된다. 이들 대상지는 도로로 둘러싸여 주변과 단절됐으며 공간 활용이 효율적이지 못했다.
확정된 사업계획에 따라 공유주택, 1인주택 같은  '청년주택'이 320가구(474명) 입주 규모로 들어선다. 더불어 수영장, 피트니스, 도서관 등의 생활 기반시설, 그리고 빗물펌프장 등이 복합개발된다.
증신 공공주택 복합시설 조감도/자료=서울시
━
연희·증산 컴팩트시티 모습은
━
설계안에 따르면 연희 공공주택 복합시설은 대학생 활동시설과 생활 기반시설이 결합된 커뮤니티주택으로 조성된다. 연면적 1만4378㎡ 부지에 지상 7층 규모로 건립돼 198명을 수용할 수 있다. 창업지원센터,도서관, 청년식당, 마켓, 옥상텃밭, 수영장, 운동시설 등이 입체적으로 배치된다. 서대문구 우수유출량을 홍제천으로 배출하기 위한 빗물펌프장도 신규 설치된다.
증산 공공주택 복합시설은 기존 빗물펌프장 상부에 커뮤니티시설을 강화한 대학생 주택으로 조성된다.
기존 빗물펌프장 상부에 인공데크를 설치해 새로운 지층을 만드는 방식이다. 연면적 1만4602㎡ 부지에 지상 13층 규모의 복합시설 건립계획을 확정했다.
1인주택(111가구)과 공유주택(55가구) 등이 조성돼 총 276명이 입주할 수 있다. 순수 주거용 공간 외에도 세탁방, 공유주방, 계절창고 등 부대복리시설과 예술종합센터 등이 조성된다.
박원순 서울시장은 ""지역사회에 꼭 필요한 생활 SOC를 조성해 지역의 활력을 끌어올리겠다""고 말했다.
조한송 기자 1flower@mt.co.kr
▶줄리아 투자노트
▶조 변호사의 가정상담소
▶머니투데이 구독하기
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",https://n.news.naver.com/article/008/0004382516
"서대문구, 이대 앞 상권 업종 제한 폐지…""지역 활성화 기대""",2023.03.16,"도시건축공동위원회 개최 건축물 권장용도 확대
음식점, 노래연습장, 공연장, 학원, 의원 등 가능
[이데일리 이윤화 기자] 서대문구는 이대 앞 상권인 대현동 37-32번지 일대의 건축물 권장용도를 대폭 확대했다고 16일 밝혔다.
서울시는 10여 년 전인 2013년 9월 ‘신촌지구일대 지구단위계획 결정’을 통해 의류·잡화 소매점과 이·미용원을 권장업종으로 정한 바 있다. 권장업종에는 주차장 설치 기준을 완화하는 인센티브가 제공된다.
그러나 권장용도로 사용하던 부분을 타 용도로 전환하기 위해서는 주차장을 새로 만들어야 해 사실상 입점 가능 업종이 제한돼 왔다.
시의 지구단위계획 결정 이후 시장 여건이 변화하며 기존 권장업종의 경쟁력이 약화돼 상가 공실 발생 등의 문제점도 발생했다.
구는 이 같은 문제점을 개선하기 위해 이달 14일 도시건축공동위원회를 열고 권장업종을 음식점, 제과점, 공연장, 전시장, 서점, 도서관, 사진관, 학원, 체력단련장, 볼링장, 당구장, 노래연습장, 의원 등으로까지 확대하는 변경 안을 통과시켰다.
구는 이번 권장용도 확대 외에도 올해 ‘신촌·이대지역 활성화계획 수립용역’, 내년 ‘신촌지구일대 지구단위계획 재정비’를 추진하는 등 장기간 침체돼 온 상권의 활성화를 도모할 계획이다.
이성헌 서대문구청장은 “이번 권장용도 확대로 다양한 형태의 점포가 들어와 이대 앞 상권에 활기를 줄 것으로 전망하며 나아가 신촌 지역 전체의 활성화를 위한 일들을 다각도로 추진하겠다”고 말했다.",https://n.news.naver.com/article/018/0005443642
"서대문구, 투명한 아파트 관리 위해 전자투표 지원",2023.05.17,"2023년 공동주택 입주자대표회의 운영·윤리 교육 모습
[서대문구 제공. 재판매 및 DB 금지]
(서울=연합뉴스) 임주영 기자 = 서울 서대문구(구청장 이성헌)는 12월까지 공동주택 전자투표 지원 사업을 펼친다고 17일 밝혔다.
공동주택은 관련 법과 서울시 준칙에 따라 ▲ 동별 대표와 입주자대표회의 임원 선출·해임 ▲ 관리규약 제정·개정 ▲ 장기수선 계획 조정 등을 위해 입주민 투표를 해야 하지만 방문 투표의 경우 번거롭다는 문제점이 있다.
구는 입주민 투표율을 높여 아파트가 보다 투명하게 관리될 수 있도록 전자투표 이용료를 지원한다.
전자투표를 도입하면 비밀투표가 가능하고 투표 결과의 정확성과 신뢰성을 높일 수 있다.
지원 대상은 관할 지역 내 의무관리 또는 30세대 이상 비의무관리 공동주택으로, 단지 안 통행로와 놀이터 등을 개방한 곳이어야 한다.
전자투표 참여율이 전체 세대수의 50% 이상인 경우 소요 비용의 60% 이내에서 회당 최대 50만 원을 2회까지 지원한다.
희망하는 공동주택 관계자는 전자투표 시행 후 서대문구 홈페이지(분야별정보→도시관리→공동주택)에서 신청서를 내려받아 작성하고 이를 증빙서류(비용 납부 영수증 등)와 함께 구청 4층 주택과(☎ 02-330-1555)로 방문 또는 우편 제출하면 된다.
이성헌 서대문구청장은 ""보다 민주적 의사결정과 활발한 주민 참여를 가능하게 할 공동주택 내 전자투표 활성화에 많은 관심과 참여를 부탁드린다""고 말했다.
zoo@yna.co.kr",https://n.news.naver.com/article/001/0013947833
"서대문 ‘북가좌 제6구역’ 재건축, 최고 층수 34층 상향",2024.06.21,"한국토지신탁 대행 재건축 사업지
최고 25층에서 34층으로 상향 조정
[이데일리 박지애 기자] 서울 서대문구 북가좌 제6구역 주택재건축정비사업(북가좌6구역)의 최고 층수가 34층으로 올라갔다.
서울 서대문구 북가좌6구역 재건축 대상지. (사진=서울시)
21일 한국토지신탁에 따르면 서울시는 지난 20일 이 같은 내용을 담은 북가좌6구역 정비계획 변경안을 고시했다.
북가좌6구역은 지난 2014년 최초 정비계획고시를 받은 뒤 2020년 조합을 설립했다. 2020년 사업대행사로 한국토지신탁을 선정한 이후 사업에 속도가 붙고 있다.
해당 구역은 당초 2종 일반주거지역으로 최고 25층까지 밖에 건립하지 못하는 상황이었다. 이에 사업대행자인 한국토지신탁은 상품성 향상을 위해 층수완화를 적용, 정비계획을 변경할 것을 제안해 총회의결을 받았다. 이번 서울시 ‘2040 기본계획’을 바탕으로 정비계획 변경을 신청해 고시를 받은 것이다.
북가좌6구역은 이번 정비계획 변경으로 총 1984가구 대단지 아파트가 들어서게 된다. 시공사 DL이앤씨의 하이엔드 브랜드인 아크로(ACRO)를 적용하면서 지역 내 랜드마크 아파트로 거듭날 것이라고 한국토지신탁 관계자는 설명했다.
한국토지신탁 관계자는 “조합원의 이익 극대화와 상품성 향상을 위해 정비계획변경고시에 힘썼다”며 “올해 1월부터 서울시에서 시행하고 있는 건축?교통?환경영향평가 통합심의를 통해 보다 신속한 사업을 추진하겠다”고 말했다.",https://n.news.naver.com/article/018/0005770127
인왕시장·유진상가 일대 재개발 '역세권 활성화'로 추진,2023.06.20,"서대문구, 주민 합의 후 사업방식 확정…""신속 추진 기대""
홍제지구중심 활성화사업 주민 간담회에 참석한 이성헌 서대문구청장
[서울 서대문구 제공. 재판매 및 DB 금지]
(서울=연합뉴스) 윤보람 기자 = 서울 서대문구(구청장 이성헌)는 인왕시장과 유진상가 일대(홍제지구중심) 재개발을 주민과 함께 '서울시 역세권 활성화 사업'으로 추진한다고 20일 밝혔다.
서울시 역세권 활성화 사업은 역세권을 고밀 복합개발해 지역 내 필요 시설을 확충하고 주택공급을 확대하는 내용이다.
사업 대상 후보지로 신청하려면 주민 30% 이상 동의가 필요하다. 원활한 사업 추진을 위해선 더 높은 동의율과 주민들의 적극적인 참여가 요구된다.
통상적인 정비사업은 계획 수립 이후 주민설명회와 주민공람 등이 이뤄지며 이 과정에서 이해관계로 인한 갈등이 발생해 사업이 지연되는 경우가 많다.
이런 문제가 없도록 이례적으로 주민 합의를 먼저 이룬 후 개발계획을 수립하는 방식으로 재개발 사업을 추진하게 됐다고 구는 설명했다.
구는 전담팀을 구성하고 올해 4월부터 최근까지 주민 간담회를 세 차례 열었다. 주민 개별·집단 면담도 수시로 했다.
이를 통해 주민 요구 사항과 의견을 개발계획에 적극 반영한 활성화 방안을 마련했으며 이달 13일 3차 간담회에서 주민들이 사업 방식을 직접 선택했다.
구는 해당 지역을 올 하반기에 역세권 활성화 사업 후보지로 신청할 계획이다. 연내 후보지 선정, 내년 구역 지정과 정비계획 수립을 목표로 한다.
유진상가와 인왕시장 일대를 포함하는 홍제재정비촉진지구는 2010년부터 촉진사업, 재생사업 등 각종 개발 방안이 제안됐으나 주민 간 오해와 갈등, 사업성의 모호함 등으로 인해 개발이 지연됐다.
이성헌 서대문구청장은 ""사업 속도가 주민의 이해와 직결되는 만큼 신속히 사업을 추진할 것""이라며 ""이를 통해 홍제지구중심이 서북권의 랜드마크로 거듭나길 기대한다""고 말했다.
bryoon@yna.co.kr",https://n.news.naver.com/article/001/0014013418
‘85살’ 국내 최고령 충정아파트 철거한다,2022.06.17,"남강호 기자
국내에서 가장 오래된 아파트인 서울 서대문구 충정로 3가 ‘충정아파트’가 역사 속으로 사라진다.
서울시는 15일 열린 제7차 도시계획위원회에서 마포로 5구역 정비계획안을 수정 가결했다고 16일 밝혔다. 충정아파트 철거를 포함해 지하철 2·5호선 충정로역 일대의 재정비 사업이 결정된 것이다.
1동(棟), 40가구 규모인 충정아파트는 일제강점기인 1937년 준공됐다. 철근콘크리트 방식으로 지어진 국내 최초의 아파트이기도 하다. 처음엔 일본인 건축주의 이름을 따서 ‘도요타아파트’로 불렸고, 1970년대엔 ‘유림아파트’로 불리기도 했다. 처음엔 4층이다가 5층으로 1개 층을 증축했지만, 80년 넘게 처음의 구조를 유지했다.
서울시는 박원순 전 시장 시절 역사적 유산을 지킨다는 명분으로 충정아파트를 보존하기로 결정했다. 하지만 안전 문제와 보존을 둘러싼 주민 간 갈등이 끊이지 않았다. 서울시는 충정아파트를 철거하고서 그 자리에 역사성을 담은 별도의 공간을 만들기로 했다.",https://n.news.naver.com/article/023/0003698036
서대문구 홍은동 주택가 근처에 '파크골프장' 짓는다,2023.02.03,"백련근린공원에 조성…설계용역 앞서 사전심사 중
주택가 인접…주민설명회 거쳐 하반기 준공 목표
절기상 소한(小寒)인 5일, 오후로 접어들어 영상의 기온을 회복하며 추위가 한풀 꺾이자 대구 수성구 고모동 수성파크골프장을 찾은 시민들이 파크골프를 즐기고 있다. 2022.1.5/뉴스1 ⓒ News1 공정식 기자
(서울=뉴스1) 정연주 기자 = 서울 서대문구 홍은동 백련근린공원 부지에 파크골프장이 조성된다.
3일 서울시 등에 따르면, 서대문구는 홍은동 백련근린공원 내 약 7000㎡(산11-313 일대) 규모의 '백련 파크골프장' 조성 추진계획을 수립해 공고했다.
서대문구는 올해 예산안에 이를 반영해 총 7억5000만원의 구비를 투입한다. 현재 설계 용업 업체 입찰에 앞서 관련 비용에 대한 사전 심사를 진행 중이다.
서대문구 관계자는 ""주택가에 인접한 만큼 주민들의 의견을 충분히 수렴한 후 사업 방향을 구체화할 것""이라고 설명했다.
세부 절차가 무난하게 진행된다면 이르면 올해 9월 준공이 가능할 전망이다. 수목을 재배치하고 무허가건물을 철거하거나 리모델링해 지형 변경을 최소화할 방침이다.
장기 미집행 도시계획시설이었던 백련근린공원은 지난 2021년 관련 보상 절차가 마무리됐다.
서대문구는 민선8기 들어 스포츠시설 등 주민 편의시설 확충에 주력하고 있다.
특히 파크골프의 경우 서대문구뿐만이 아니라 서울 내 인프라가 수요에 미치지 못하고 있다.
서울시 파크골프협회 등록 동호인 수는 지난해 말 기준 6506명이며 가입 대기 인원은 3672명이다. 올해 예상 회원수는 1만3000명에 달할 것으로 추정된다.
그러나 서울시 내 파크골프장은 11곳으로 하루 1296명을 수용하는 데 그친다.
서대문구는 지난해 9월 직능단체장 초청 구청장 차담회에서 관내 파크골프장 설치 필요성이 건의되자 곧바로 사업대상지 적합 여부 등을 검토해 사업계획을 수립했다.
이성헌 서대문구청장은 올해 신년사에서 ""주민 건강이 곧 복지라는 인식 하에 파크골프장 등 다양한 체육공간을 확충할 것""이라고 말했다.",https://n.news.naver.com/article/421/0006609686
"서대문구, ‘제1회 자원되살림 박람회’ 개최",2024.08.22,"박람회 포스터. 자료 제공=서대문구
[서울경제]
서울 서대문구는 오는 27일 홍제폭포 광장과 폭포마당에서 ‘제1회 서대문구 자원되살림 박람회’를 개최한다.
박람회는 올해 5월 개관한 리앤업사이클플라자(자원되살림센터)를 소개하고 자원순환의 날(9월 6일)을 기념하기 위해 열린다.
박람회 개회식에서는 센터 홍보 동영상 상영, 자원순환 실천가 표창, 자원되살림 리더 위촉, 서울도시금속회수센터와의 업무협약 체결 등으로 진행된다. 식전 공연으로 뮤지컬 갈라쇼와 한국전통무용 공연이 펼쳐진다.
13개 부스에서 분리배출 방법을 안내하고 다양한 새활용(업사이클) 제품을 전시·판매한다. 새활용 반려식물·장난감·찻잔받침·커피박비누·제습제 등을 만드는 체험 프로그램도 진행한다.
이성헌 구청장은 “새활용 실천과 자원순환사회에 대한 공감을 확산하는 박람회가 될 것으로 기대한다”고 말했다.",https://n.news.naver.com/article/011/0004382975
서대문구 복작복작 예술로 골목길 축제 열어,2017.10.26,"천연 ·충현 도시재생사업 활성화 위해 '협치 프로젝트'로 추진
[아시아경제 박종일 기자] 서대문구(구청장 문석진)는 28일 오후 2시부터 5시까지 영천시장 입구에 위치한 독립문어린이공원에서 '2017 복작복작 예술로 골목길 축제’를 연다.
이번 행사는 천연 ·충현동 일대 영천시장에서 충정로역에 이르는 ‘안산자락마을’이 서울형 도시재생지역으로 선정됐음을 널리 알리기 위해 주민 주도로 기획됐다.
안산자락마을에서는 앞으로 5년간 물리적 생활환경 개선 뿐 아니라 경제, 사회, 문화를 포괄하는 주민주도의 도시재생사업이 추진된다.
골목길 축제에서는 ‘공동체 문화를 확산해 도시재생사업을 활성화한다’는 취지에 따라 지역 주민과 예술가들이 함께 다채로운 공연과 전시, 체험 프로그램을 선보인다.
서대문구 주니클체임버, 국악앙상블 ‘뒷돌’, 천연동 자치회관 오카리나 수강생, 50+ 문화예술사업단 퍼커션 연주팀, 영천시장 합창단, 구세군서울후생원 브라브밴드, 투게더 시니어 밴드 등이 이날 공연을 선서한다.
포스터
서대문 수공예협동조합 ‘욤욤’은 가죽, 도자, 금속, 설탕 공예 작가의 작품을 소개하고, 천연 ·충연 도시재생지원센터는 도시재생사업을 알린다.
안산자락마을 주민들은 반찬 만들기, 커피나무 키우기, 수경식물 재배하기, 밀짚공예체험 등 체험 프로그램을 진행한다.
안산자락마을 축제는 ‘협치 프로젝트’답게 지역 주민은 물론 서대문 수공예협동조합, 천연 ·충현 도시재생지원센터, 서대문생활예술동아리 등 다양한 주체가 함께 참여해 만드는 것이 특징이다.
누구나 축제에 참여할 수 있으며 행사 수익금은 이웃돕기 성금과 마을기금으로 사용된다.
문석진 구청장은 “서대문구가 도심 저층 주거지 도시재생의 선도적 모델을 만들어갈 수 있도록 추진력과 실행력을 갖추겠다”며 “민관협치로 개최되는 이번 축제를 통해 천연 ·충현 도시재생지역이 더욱 활성화되길 기대한다”고 밝혔다. 지역활성화과 도시재생팀(330-4398)
박종일 기자 dream@asiae.co.kr
▶ 양낙규의 '군사이야기'
▶ 2017아시아여성리더스포럼
▶ #아시아경제 페이스북
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>",https://n.news.naver.com/article/277/0004103068
"서대문구, 저층 주거지 노후 주택 수리비 보조·융자",2021.03.03,"‘서울가꿈주택사업’ 대상자 모집
[이데일리 강신우 기자] 서울 서대문구는 저층 주거지 노후 주택 수리를 위해 일부 비용을 보조 또는 저리 융자해 주는 서울가꿈주택사업 대상자를 모집한다고 3일 밝혔다.
(사진=서대문구)
‘집수리 비용 보조’ 사업 대상 지역은 △도시재생활성화지역(홍제역 일대, 천연·충현동, 신촌동) △홍은동 일대 △남가좌동 수색로 2길 일대 △북가좌동 일대다. 이들 지역의 20년이 지난 단독주택, 다가구주택, 다세대주택, 연립주택 소유자가 신청할 수 있다.
지원 대상으로 선정되면 지붕, 방수, 외부창호, 단열, 외벽, 설비 등 집수리 공사비의 50% 범위 내에서 △단독주택과 다가구주택은 최대 1200만 원까지 △다세대주택과 연립주택의 공용 부분은 최대 1700만 원까지 지원받을 수 있다.
외관 변경공사가 포함된 집수리의 경우, 서울시 제안대로 공사하면 해당 비용의 20%, 최대 500만 원 이내에서 추가 지급이 이뤄진다.
아울러 △개방형 쉼터 또는 화단 조성 △담장 낮춤(철거 후 1.2m 이하로 재조성) △담장 철거에는 각각 50, 150, 300만 원 한도로 공사비의 100%가 지원된다.
‘집수리 비용 저리 융자’는 서울시가 정한 ‘주택성능개선지원구역’ 내 20년 이상 된 집들을 대상으로 이뤄진다.
융자 한도 금액은 ‘집수리’의 경우 단독주택 6000만 원, 다세대와 연립주택이 가구당 3000만 원, 다가구주택이 호당 3000만 원이다. ‘신축’의 경우에는 단독주택이 1억 원, 다가구주택이 호당 5000만 원(최대 6호)이다. 연리 0.7%에 3년 거치 10년 균등분할상환 조건이며 중도상환 수수료는 없다.
이 밖에 일반 저층주거지역 내 10년 이상 된 주택의 집수리와 신축에 대해서도 시중 융자 금리 중 2.0%포인트(p) 부분에 대해 보조를 받을 수 있다. 융자 한도 금액은 ‘주택성능개선지원구역’ 내 기준과 같다. 5년 균등분할상환 조건이며 중도 상환 시 수수료가 발생한다.
‘집수리 비용 보조’ 사업은 오는 7월 30일까지 ‘집수리 비용 저리 융자’는 연중 상시 접수하나 서울시의 관련 예산 소진 시 마감될 수 있다.
희망 주민은 서대문 집수리지원센터에서 상담받은 후 서대문구청 도시재생과로 지원신청서를 내면 된다. 자세한 내용은 서대문구 홈페이지 공지사항이나 서울시 집수리 닷컴에서 확인할 수 있다.
강신우 (yeswhy@edaily.co.kr)
▶ #24시간 빠른 #미리보는 뉴스 #eNews+
▶ 네이버에서 '이데일리 뉴스'를 만나보세요
▶ 빡침해소, 청춘뉘우스 '스냅타임'
＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",https://n.news.naver.com/article/018/0004866140
서대문구 홍은벽산아파트 보일러실에 북카페 조성,2017.07.25,"온돌마루식 독서공간, 주방, 악기연습 위한 방음 공간으로 구성
[아시아경제 박종일 기자] 서대문구(구청장 문석진)가 입주민 간 소통 증진과 화합을 위해 홍은벽산아파트(세검정로1길 95, 입주자대표회장 한영일) 보일러실 유휴공간을 마을공동체 공간인 북카페로 조성했다.
지상 1층 전용면적 99㎡인 이 보일러실은 아파트 입주 세대의 개별난방 전환 후 비어 있었는데 구는 최근 2주간 공사를 거쳐 북카페를 만들고 책상, 의자, 냉난방기, 냉장고 등을 구매해 배치했다.
북카페는 ▲어린이들이 편안하게 눕거나 좌식책상에 앉아서 책을 볼 수 있는 온돌마루식 독서공간 ▲주민 누구나 책을 보고 담소를 나눌 수 있는 다목적 독서 공간 ▲간단한 음식과 커피를 만들 수 있는 주방 ▲악기를 연주하고 연습할 수 있는 방음 공간으로 구성돼 있다.
서대문구 홍은벽산아파트 북카페에서 주민 모임이 열리고 있다.
홍은벽산아파트는 북카페를 활성화하기 위해 ▲미술활동으로 상상력과 집중력을 높이는 ‘재미있는 창의미술’ ▲그림책에 소개된 요리를 하며 오감을 키우고 식습관을 개선하는 ‘맛있는 그림책’등 다양한 프로그램을 연다.
방음 공간에서는 주민들이 이웃에 방해를 끼치지 않고 기타, 색소폰, 장구 등 악기를 연주할 수 있다.
이 사업에는 홍은벽산아파트가 지난해 행정자치부 ‘어르신 및 아파트 공동체 활성화 공모’에 선정된 데 따른 특별교부세 3000만원과 구 예산 3000만원이 들었다.
문석진 서대문구청장은 “멋지게 탈바꿈된 북카페가 주민 누구나 편안하게 모임을 갖고 소통할 수 있는 공동체 공간이 되길 바라며 다른 공동주택에도 이런 공간이 확산되길 기대한다”고 밝혔다.
박종일 기자 dream@asiae.co.kr
▶ 뉴스가 재밌다! 세상의 모든 재미 [티잼]
▶ #아시아경제, #오늘의 많이 본 뉴스(클릭!)
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>",https://n.news.naver.com/article/277/0004041476
[전국N] 서대문구 천연충현 도시재생 주민협의체 출범,2018.07.20,"[한국경제TV 이지효 기자]
서대문구는 '천연충현 도시재생 주민협의체’가 지난 주 임원진을 구성하고 공식 출범했다고 밝혔습니다.
천연동과 충현동 일대에서 2022년까지 진행되는 천연충현 도시재생활성화사업의 주민 협력조직입니다.
협의체는 주민중심 사업이 될 수 있도록 도시재생 계획수립과 사업시행 과정에 참여하고 의견을 제시합니다.
올해 3월 임시 주민협의체가 출범한 이후 주민워크숍, 월례회의를 거쳐 표준 운영규정을 마련했습니다.
지난 주에는 주민투표로 박제언 대표, 김재근 부대표, 이미희 감사를 선출하고 공식 발족을 선언했습니다.
문석진 서대문구청장은 ""효과적인 도시재생사업을 위해 지역주민의 적극적인 관심과 참여가 필요하다""고 말했습니다.
이지효기자 jhlee@wowtv.co.kr
ⓒ 한국경제TV, 무단 전재 및 재배포 금지",https://n.news.naver.com/article/215/0000663145
