제목,날짜,본문,URL
빗물펌프장 위 공공주택…연희·증산 복합시설 하반기 착공,2020.03.25,"[머니투데이 조한송 기자]
연희 공공주택 복합시설 배면도/자료=서울시
서울시가 하반기부터 공터로 방치됐던 공터와 빗물펌프장 부지를 활용해 대학생과 청년을 위한 복합시설을 조성한다.
서울시는 '연희‧증산 공공주택 복합시설'에 대한 지구계획과 주택건설사업계획을 승인하고 사업계획을 확정했다고 25일 밝혔다. 시는 하반기 착공에 나서 2022년 하반기 입주를 마칠 계획이다.
이번 사업은 서울시가 2018년 말 발표한 '주택공급 5대 혁신방안'의 일환이다. 도심 속 저이용 유휴공간을 혁신해 사회기반시설을 확충하는 것이다.
연희‧증산 공공주택 복합시설은 연희동 일대 유휴부지(4887㎡)와 디지털미디어시티역 앞 증산빗물펌프장 상부를 포함한 부지(6746㎡)  2곳에 조성된다. 이들 대상지는 도로로 둘러싸여 주변과 단절됐으며 공간 활용이 효율적이지 못했다.
확정된 사업계획에 따라 공유주택, 1인주택 같은  '청년주택'이 320가구(474명) 입주 규모로 들어선다. 더불어 수영장, 피트니스, 도서관 등의 생활 기반시설, 그리고 빗물펌프장 등이 복합개발된다.
증신 공공주택 복합시설 조감도/자료=서울시
━
연희·증산 컴팩트시티 모습은
━
설계안에 따르면 연희 공공주택 복합시설은 대학생 활동시설과 생활 기반시설이 결합된 커뮤니티주택으로 조성된다. 연면적 1만4378㎡ 부지에 지상 7층 규모로 건립돼 198명을 수용할 수 있다. 창업지원센터,도서관, 청년식당, 마켓, 옥상텃밭, 수영장, 운동시설 등이 입체적으로 배치된다. 서대문구 우수유출량을 홍제천으로 배출하기 위한 빗물펌프장도 신규 설치된다.
증산 공공주택 복합시설은 기존 빗물펌프장 상부에 커뮤니티시설을 강화한 대학생 주택으로 조성된다.
기존 빗물펌프장 상부에 인공데크를 설치해 새로운 지층을 만드는 방식이다. 연면적 1만4602㎡ 부지에 지상 13층 규모의 복합시설 건립계획을 확정했다.
1인주택(111가구)과 공유주택(55가구) 등이 조성돼 총 276명이 입주할 수 있다. 순수 주거용 공간 외에도 세탁방, 공유주방, 계절창고 등 부대복리시설과 예술종합센터 등이 조성된다.
박원순 서울시장은 ""지역사회에 꼭 필요한 생활 SOC를 조성해 지역의 활력을 끌어올리겠다""고 말했다.
조한송 기자 1flower@mt.co.kr
▶줄리아 투자노트
▶조 변호사의 가정상담소
▶머니투데이 구독하기
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",https://n.news.naver.com/article/008/0004382516
민관 손 잡고 빈집을 공공임대주택으로…은평구 구산동서 1호 탄생 [집슐랭],2023.07.24,"대학생·사회초년생 위한 청년임대주택으로 공급
서울 은평구 구산동에 들어서는 ‘빈집 활용 민관결합형 자율주택정비사업’ 1호 주택. 사진 제공=서울시
[서울경제]
서울주택도시공사(SH)와 민간이 협력해 빈집을 임대주택으로 탈바꿈하는 사업이 첫 결실을 맺으면서 은평구에 1호 주택이 탄생했다.
서울시는 은평구 구산동 일대에 ‘빈집 활용 민관결합형 자율주택정비사업’이 준공됨에 따라 해당 주택을 SH가 전량 매입해 공공임대주택으로 공급한다고 24일 밝혔다. 이는 지하 1층~지상 5층, 총 22가구의 다세대주택이다. SH는 올 하반기 입주자 모집 공고를 거쳐 내년 초 대학생과 사회 초년생 등을 위한 청년임대주택으로 공급할 예정이다.
빈집 활용 민관결합형 자율주택정비사업은 SH가 소유한 빈집 부지와 연접한 민간 토지 소유자들이 합의체를 구성해 공동으로 주택 등을 지으면 이후 SH가 해당 주택의 민간 지분을 매입한 뒤 공공주택으로 공급하는 사업이다.
특히 이번 사업의 경우 ‘빈집 및 소규모주택 정비에 관한 특례법’에 의해 규제를 완화받아 약 20%의 주택을 추가로 확보할 수 있었다. 특례법은 조경 기준과 건폐율, 건물 높이, 부대시설 및 복리시설 설치 기준 등 건축 규제는 물론 연면적 또는 전체 세대 수의 20% 이상 임대주택 건립 시 법적 상한 용적률까지 완화받을 수 있다는 장점을 지닌다. 건축협정을 통해 여러 대지를 하나로 간주하는 만큼 용적률, 주차 대수 등 통합 산정 혜택도 받을 수 있다.
시는 앞으로 기존에 매입해둔 빈집 부지를 대상으로 다양한 민관결합형 주택 공급 사업 모델을 지속해서 발굴하고 이를 최대한 확대할 방침이다.",https://n.news.naver.com/article/011/0004217866
신사동 산새·편백마을에 2800가구,2024.08.27,"서울시 신속통합기획 확정
서울 은평구 신사동 200(편백마을), 237(산새마을) 일대 저층 주거지가 도시와 숲이 만나는 자연친화 주거단지(조감도)로 거듭난다. 이 지역에는 최고 33층, 2800가구 안팎의 아파트가 들어선다.
서울시는 이들 재개발사업 후보지 2곳의 신속통합기획을 확정했다고 27일 밝혔다. 신속통합기획 대상지는 서울 서쪽 경계에 있는 봉산 숲과 연접한 50m 이상 높낮이 차가 있는 저층 주거지다. 대지 6만3496㎡인 신사동 200 일대는 최고 33층, 1500가구 내외의 주거단지로 탈바꿈한다. 대지 5만5209㎡의 신사동 237 일대는 최고 33층, 1300가구 규모 주거단지로 변모한다. 신사생활권 중심 지구단위계획의 높이(최고 30~50m)를 고려해 중저층으로 잡았다는 설명이다.
10년 가까이 개발에 부침을 겪던 두 마을 주민은 2022년 말 민간재개발 2차 후보지 공모에 재도전했다. 두 지역의 잠재력에 주목한 서울시는 ‘산새-편백 마을을 연계한 계획 수립’을 조건으로 이날 후보지로 선정했다. 시는 봉산 숲 경계부에 폭 6~8m의 순환도로를 신설해 봉산 숲과 봉산 내 1만3000여 그루가 심어진 편백나무숲에 쉽게 접근할 수 있도록 했다. 또 구릉 지형이라는 지형 차를 활용해 대지를 조성하기로 했다. 고저차로 생기는 공간은 주차장과 부대 복리시설로 활용할 예정이다. 봉산 숲 연접부는 중저층 판상형 주동을 봉산 방향으로 열리도록 배치하고, 가좌로11길은 통경구간(자연 조망권 및 바람길)을 확보해 봉산의 경관을 침해하지 않게 했다.
서울시는 신속통합기획 확정 전 자치구 주요 부서와 사전협의해 내년 상반기께 정비구역 지정이 될 수 있을 것으로 내다봤다.",https://n.news.naver.com/article/015/0005026352
"은평구, 불광SH빌아파트 외 19개 단지 우수단지 선정",2017.11.01,"2017년도 음식물쓰레기 발생량 전년 대비 10% 감량, 4억원 예산 절감
[아시아경제 박종일 기자] 은평구(구청장 김우영)는 주민들의 음식물쓰레기 감량의지를 높이기 위해 31일 '공동주택 음식물쓰레기 감량경진대회'를 개최,불광SH빌아파트 외 19개 아파트를 우수단지로 선정했다.
20개 우수 감량 아파트에 감사장을 전달하고 부상으로 음식물 쓰레기 납부필증(스티커) 및 생활쓰레기 규격봉투를 지급했다.
이번 경진대회는 100세대 이상 공동주택 중 42개 아파트, 1만3392세대가 참여했다.
올 4월 배출량을 기준으로 5~9월(5개월) 평균 감량률 및 배출량, 홍보실적을 평가, 불광SH빌아파트 외 19개 아파트가 우수단지로 선정됐다.
쓰레기 감량경진대회 우수단지
이번에 우수 단지로 선정된 공동주택들은 단지 주민의 감량실천에 대한 적극적인 의지로 음식물쓰레기 발생억제, 분리배출, 버리기 전 물기제거 등을 생활 속에서 실천했다.
구 관계자는 “올해 음식물쓰레기 발생량을 전년 대비 10%를 감량, 약 4억원 예산절감이 예상되며, 앞으로도 음식물쓰레기 발생억제 및 자원 재사용을 위해 시민단체, 주민들과 민관협력 사업을 추진하는 등 다각적인 노력을 기울이겠다”고 밝혔다.
은평구는 2015년부터 RFID(배출량만큼 납부하는 방식)기기를 설치, 현재 32개 아파트가 RFID기기 189대를 설치했다.
쓰레기 배출량에 따라 수수료를 납부하는 방식으로 배출자 부담이기 때문에 배출량을 줄이기 위해 노력 하는 결과 은평구의 쓰레기 배출량이 전반적으로 감소됐다.
박종일 기자 dream@asiae.co.kr
▶ 양낙규의 '군사이야기'
▶ 2017아시아여성리더스포럼
▶ #아시아경제 페이스북
<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>",https://n.news.naver.com/article/277/0004108162
"은평구, '혁신파크 임대주택' 이견…""당초 계획대로 해야""",2022.08.01,"기사내용 요약
""당초 계획대로 성장동력 클러스터로 조성돼야""
""세대 공존형 임대주택 제도적 가능한지 의구심""
서울시 ""고밀개발, 신경제거점 조성 계획 변함없어""
[싱가포르=뉴시스] 싱가포르를 방문 중인 오세훈 서울시장은 지난달 30일 오후(현지시간) 캄풍 애드미럴티(Kampung Admiralty)의 커뮤니티 시설인 옥상공원을 걷고 있다. (사진=사진공동취재단) 2022.08.01 photo@newsis.com
[서울=뉴시스] 조현아 기자 = 김미경 서울 은평구청장이 1일 오세훈 시장이 은평 서울혁신파크 부지에 '세대 공존형 임대주택' 공급 구상을 밝힌 것과 관련해 ""당초 계획대로 성장동력 클러스터로 조성돼야 한다""며 이견을 드러냈다.
김 구청장은 이날 ""지난해 11월 김헌동 서울주택도시공사(SH) 사장이 혁신파크 부지 내에 일방적으로 공공주택을 건설하겠다고 언급한 당시에도 많은 주민들이 우려를 표했다""며 ""혁신파크는 상업개발이 유일하게 가능한 대규모 부지로 강북 균형 발전을 위한 최적의 유일한 장소다""라고 밝혔다.
앞서 오 시장은 지난달 30일 (현지시간) 싱가포르 북부에 위치한 '캄풍 애드미럴티' 실버타운을 방문해 부모, 자녀, 손자녀 등 3대가 공존하는 공공주택 '골드빌리지'를 공급한다는 계획을 밝힌 바 있다.
서울혁신파크는 지하철 3호선 불광역 인근 옛 질병관리본부 부지(11만234㎡)를 지난 2015년 서울시가 매입한 곳으로 현재 230여개의 단체가 입주해있다.
은평구는 이곳에 상업·업무·쇼핑 등 경제 활성화 시설과 함께 4차산업 기업와 시립대캠퍼스 등을 유치하고 주민편의시설을 갖춘 서북권 랜드마크로 조성하는 개발 구성안을 서울시에 제시한 상태다. 서울시도 용역 중간보고를 통해 강북을 대표하는 랜드마크로 조성한다고 밝혔다.
김 구청장은 ""시니어를 위한 주택 공급에 대해 지역정서를 고려한 주민과의 사전 소통과 협의가 없었다는 점에 아쉬움을 전한다""며 ""세대 공존형 공공임대주택 도입이 제도적으로 가능한지도 의구심이 든다""고 말했다.
이에 대해 서울시는 ""서울혁신파크를 상업, 문화, 콤플렉스로 재조성하기 위해 복합개발 계획을 수립 중에 있고 고밀개발을 통해 신(新) 경제거점으로 조성하는 계획에는 변함이 없다""며 ""세대 공존형 임대주택 공급은 혁신파크 부지 내 민간분양과 공공임대를 포함한 총 1000여 세대로 기존계획 범위 내에서 가능하다""고 설명했다.
그러면서 ""향후 서울혁신파크 기본계획을 수립하는 과정에서 은평구와 협력하고 소통해 나갈 것""이라고 말했다.",https://n.news.naver.com/article/003/0011339153
"은평 수색8구역, 재개발 아파트 621가구 공급…올 하반기 착공 목표",2025.01.22,"서울 은평구 수색8구역 위치도. [서울시 제공]
서울시는 지난 21일 열린 제1차 도시재정비위원회에서 은평구 '수색8재정비촉진구역 재정비촉진계획 변경안'을 수정 가결했다고 22일 밝혔다. 수색8구역(면적 2만9884㎡)은 지난 2008년 5월 수색·증산 재정비촉진구역 결정 후 주민 이주가 완료됐으며 현재 철거가 진행 중인 곳이다.
시는 용적률을 기존 263%에서 291%로 높였다. 지하 3층·지상 29층(86ｍ) 8개동 621가구(공공주택 104가구 포함)가 공급된다. 기존 안 대비 43가구가 추가된다.
수색8구역과 인근 9구역에는 연면적 약 7500㎡ 규모의 미래형 공공도서관이 새롭게 들어설 전망이다. 노후화된 은평사회복지관은 기존 1049㎡에서 약 2500㎡로 확장된다. 지역 주민들에게 더 나은 문화·여가 공간과 행정·복지 서비스가 제공될 예정이다.
수색8구역은 향후 통합 심의를 거쳐 사업 시행계획 변경 인가 이후 올해 하반기 착공을 목표로 하고 있다.
최진석 서울시 주택실장은 ""수색8구역은 수색재정비촉진지구 중 사업성이 좋지 않았던 지역으로 이번 재정비촉진계획 변경 결정을 통해 사업성이 증가할 것으로 기대되고 공공시설 건립 등으로 해당 일대 정주여건이 더욱 개선될 전망""이라면서 ""수색8구역 재개발사업이 성공적으로 마무리될 수 있도록 적극 지원할 것""이라고 말했다.",https://n.news.naver.com/article/029/0002931155
[아파트 시황] 강동·은평구 재건축 매매가 소폭 상승,2016.08.12,"부동산114에 따르면 이달 들어 서울 아파트 매매가격은 여름철 이사 비수기와 정부의 분양가 규제로 상승폭이 둔해지고 있다. 서울 아파트 매매의 경우 재건축 단지가 오름세를 견인하는 중이다. 강동구 둔촌동 둔촌주공이 무상지분율(150.32%) 확정 이후 오름세가 계속되면서 1000만~2000만원가량 올랐고, 지난달 관리처분계획을 받고 이주를 앞두고 있는 상일동 고덕주공5단지도 1500만~2000만원가량 매매가격이 상승했다. 은평은 녹번동 북한산푸르지오가 1500만~2000만원가량 올랐다.
신도시는 위례의 경우 성남 창곡동 위례힐스테이트가 1000만~2000만원, 학암동 위례엠코타운플로리체가 1000만~1500만원가량 올랐다. 일산은 북부테크노밸리 조성 호재로 투자자들이 몰리면서 장항동 호수2단지현대가 750만원가량 올랐다.
함영진 부동산114 리서치센터장은 ""하남의 경우 최근 미사지구 새 아파트 입주 영향으로 기존 아파트 전세금이 다소 떨어지는 분위기""라고 말했다.
[김인오 기자]
[매일경제 공식 페이스북]
[오늘의 인기뉴스]
[매경 프리미엄]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",https://n.news.naver.com/article/009/0003783621
"은평구 역촌중앙시장, 260세대 아파트로 탈바꿈 [집슐랭]",2023.04.28,"신촌역 인근엔 도시형 생활주택·오피스텔 들어서
[서울경제]
서울 은평구 역촌중앙시장에 266세대 규모의 주상복합이 들어선다.
서울시는 지난 25일 열린 제8차 건축위원회에서 이 같은 내용을 담은 ‘역촌중앙시장 특계 주상복합 신축사업’ 건축계획안을 통과시켰다고 28일 밝혔다.
계획안에는 구산역(6호선) 인근인 은평구 갈현동 467-1번지 일대 역초중앙시장에 지하 4층~지상 22층 규모의 공동주택 260세대(공공주택 23세대, 분양주택 237세대) 2개 동과 상업시설, 공공업무시설을 건축하는 내용이 담겼다. 평형은 전용면적 53㎡, 59㎡, 74㎡로 나뉜다. 저층부(지하 1층~지상 1층)에는 상업시설 등 비주거 시설이 들어가고 건축물 전면에는 지역주민 누구나 쉽게 접근하여 이용할 수 있는 공개공지를 계획해 도로변 가로 활성화를 도모했다. 지상 2층에는 작은도서관 및 공공업무시설 등 지역주민과 공유할 수 있는 커뮤니티 시설을 배치, 주거공동체 운영이 활발한 단지로 자리매김할 수 있도록 지원할 계획이다.
시는 이날 ‘신촌지역(마포) 4-9지구 도시정비형 재개발사업’ 건축계획안도 통과시켰다. 이는 2027년을 목표로 신촌역(2호선) 인근 마포구 백범로2길 15 일대에 도시형 생활주택과 주거용 오피스텔을 건축하는 사업으로, 올해 12월 사업시행계획인가를 거쳐 2024년 착공에 들어갈 예정이다. 도시형 생활주택은 지하 6층~ 지상 28층, 286세대(공공주택 76세대, 분양주택 210세대) 2개 동이고 오피스텔은 지하 6층~지상 27층, 88실이다.
이 밖에도 시는 ‘국가산단 지단 내 가산동 60-27 업무시설 신축사업’ 계획안도 통과시켰다. 이는 가산디지털단지역(지하철 1·7호선) 인근에 위치한 부지에 지하 6층 ~ 지상 21층 규모의 업무시설과 근린생활시설을 짓는 사업이다. 북측과 동측으로 10m 전면공지를 조성해 보행자가 편리하게 통행할 수 있도록 계획했으며, 주변 지역과 공개공지를 연계하여 지역주민을 포함한 누구나 자유롭게 이용할 수 있도록 했다. 지상 1층에 도서관을, 전망 좋은 20층에 옥상정원을 계획해 입주민뿐만 아니라 지역주민도 함께 이용할 수 있는 공공공간을 제공할 계획이다.
*‘집슐랭 연재’ 구독을 하시면 부동산 시장 및 재테크와 관련한 유익한 정보를 실시간으로 생생하게 전달받으실 수 있습니다.",https://n.news.naver.com/article/011/0004184491
"은평구, 청년 위드학교 가을학기 운영",2024.10.15,"[서울경제]
서울 은평구는 오는 22일부터 '은평 청년 위드학교 가을학기’를 개강한다.
은평 청년 위드학교는 은평구 청년네트워크에서 직접 제안해 실현된 사업이다. 사전 설문조사를 통해 청년 선호도가 높은 분야를 중심으로 교육 과정을 제공한다. 봄학기에는 문화·어학·금융·경제 분야 14회차 과정을 운영했다.
가을학기에는 글쓰기 특강, 천 위에 실을 심는 터프팅 수업, 1인가구를 위한 주거 원스톱 강의 등이 운영된다. 매주 화요일과 목요일에 서울청년센터 은평에서 진행되며 수강료는 전액 무료다.
신청 대상은 19세부터 39세까지 청년으로 은평구 거주자를 우대한다. 포스터를 참고해 QR코드로 신청하면 된다.
김미경 구청장은 “위드학교 가을학기는 청년에게 만족도 높은 커리큘럼을 제공하는 또 한 번의 기회가 될 것”이라고 말했다.",https://n.news.naver.com/article/011/0004402867
"은평구, 3일부터 전세피해 상담센터 운영",2023.05.02,"[서울경제]
서울 은평구 ‘전세피해 상담센터’. 사진제공=은평구청
은평구가 전세 피해 예방과 피해자 지원을 위한 ‘전세 피해 지원 전담팀(TF)’을 구성하고 ‘전세피해 상담센터’ 운영에 나선다.
2일 구는 1일 전세 피해 종합대책 회의를 열고 부구청장을 단장으로 하는 전담팀을 설치했다고 밝혔다. 전세피해 상담센터를 3일부터 운영하며 보증금 미환급 시 대처방안, 소송 등 절차 안내, 전세 피해 관련 지원기관 안내, 각종 서식 작성 방법 등 변호사 상담과 주택도시보증공사 피해접수센터와 은평(서부)경찰서 연계를 지원한다.
전세 사기 피해자 중 스트레스, 우울, 불안 등 정신적인 어려움으로 심리회복이 필요한 구민은 은평구 정신건강복지센터를 통해 정신건강초기평가 및 심리상담을 받을 수 있다.
전세 피해자의 경제 부담을 덜어주고자 지방세 기한 연장 등을 지원한다. 최대 1년 범위에서 △취득세 등 신고납부 지방세 납부 기한 연장 △재산세 등 부과고지 지방세 징수유예 △체납처분 유예 △세무조사 연기 등의 조치에 나선다. 임대인의 밀린 지방세 내역을 임차인도 열람(계약일부터 임대차 개시일까지)할 수 있도록 지원한다. 열람 방법은 신분증과 임대차계약서 사본을 갖고 동 주민센터나 구청 세무행정과로 신청하면 된다.
1인가구를 위한 ‘전월세 안심계약 도움 서비스’도 이날부터 연말까지 운영한다. 공인중개사를 주거안심매니저로 위촉해 전월세 계약상담, 주거지 탐색지원, 집보기 동행, 주거정책 안내 등의 서비스를 제공하는 방식으로 서울시 1인가구 포털에서 온라인 신청하거나 구청 가족정책과 상담실로 유선 신청하면 된다.
김미경 구청장은 “전세 피해자를 비롯한 모든 구민이 안심할 수 있도록 전세 피해 대응에 최선을 다하겠다”면서 “피해자분들이 하루빨리 일상으로 복귀할 수 있도록 가능한 모든 지원책을 강구할 것”이라고 말했다.",https://n.news.naver.com/article/011/0004185707
은평구 삼표에너지 부지 종상향…수색역세권개발 탄력,2018.04.19,"삼표에너지 부지 종상향
【서울=뉴시스】박대로 기자 = 서울 은평구 증산동 삼표에너지 부지가 주거지역에서 상업지역으로 종 상향됐다. 이에 따라 10여년간 표류 중인 수색역세권 개발사업에 속도가 붙게 됐다.
서울시는 18일 제5차 도시계획위원회에서 은평구 증산동 223-15일대 도시관리계획(용도지역) 변경 결정안을 원안가결했다고 19일 밝혔다.
대상지는 수색·DMC역 주변지역 지구단위계획구역 특별계획구역10구역 삼표에너지 부지다.
구역면적 9065.8㎡ 중 도로로 기부채납되는 650.9㎡을 제외한 8414.9㎡가 제2종일반주거지역, 준주거지역에서 일반상업지역으로 용도지역이 변경된다.
삼표에너지 부지 종상향
시는 ""상암·수색일대 광역중심기능 강화에 필요한 업무·판매시설 등을 도입하기 위해 세부개발계획 수립 시 일반상업지역으로 변경할 수 있도록 했다""며 ""상암~수색역 연계성과 DMC역세권 업무중심기능을 강화해 서북권의 일자리 창출과 지역경제 활성화에 크게 기여할 것으로 기대된다""고 말했다.
이밖에 시는 제5차 서울시 도시계획위원회에서 종로구 익선 도시환경정비구역 해제안을 원안 가결했다.
이번에 해제 구역으로 결정된 종로구 익선 도시환경정비구역은 2014년 1월3일 조합설립추진위원회 승인이 취소됐다. 이에 따라 정비구역 지정이 해제된다.
종로구 익선동
이로써 이 구역은 지난달 말 서울시 도시·건축공동위원회를 통과한 '익선 지구단위계획 결정안'에 따라 서울의 마지막 한옥마을로 개발된다.
daero@newsis.com
▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기
▶ 뉴시스 SNS
[페이스북]
[트위터]
<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",https://n.news.naver.com/article/003/0008551767
"은평구, 전국최초 토지 고저·경사도 분석시스템 개발",2018.02.23,"【서울=뉴시스】토지 고저·경사도 분석을 위해 은평구청 옥상에 설치된 IOT기반 GNSS 기준국.2018.02.23(제공=은평구청)
육안조사 탈피...수치지형도 등 통해 자동 산정
10m단위로 구간 잘라 세부구간별 객관성 확보
재해예측분야·취약층 위한 정보 제공에 활용 가능
【서울=뉴시스】사회행정팀 = 은평구(구청장 김우영)는 개별공시지가 산정의 객관성을 확보하고 재해취약지역 분석에도 필요한 토지 고저·경사도 분석시스템을 전국 최초로 개발했다고 23일 밝혔다.
은평구에 따르면 개별공시지가 산정의 필수항목인 토지의 고저는 1990년부터 지금까지 담당공무원의 육안으로 조사돼 전수조사시 많은 시간이 소요되고 담당자가 보는 시각에 따라 달리 조사될 수 있다는 문제가 있었다.
은평구는 이에따라 국가공간정보인 수치지형도와 수치표고모형(DEM), 연속지적도, 도로명전자지도, 도로네트워크데이터 등을 활용해 조사자의 육안에 의존치 않고 토지 고저·경사도를 자동으로 산정할 수 있는 시스템을 개발했다.
이 분석시스템은 해당 토지가 속한 지대의 전반적인 경사도를 기준으로 간선도로 및 주위의 지형지세를 비교해 조사토록돼 있어 간선도로에서 대상토지까지의 최단구간을 설정해 경사도가 산출되며 정확한 산정값 도출을 위해 하나의 구간을 10m 단위로 나눠 세부구간별 고저·경사도 산정한다.
구는 산정값에 대한 정확도를 기하기 위해 구청 옥상에 IOT기반 GNSS 기준국을 설치함으로서 위성장비를 활용한 현장검증이 가능토록 했다고 설명했다.
구 관계자는 “은평구 전지역에 시스템 구축이 완료될 경우 각각의 필지마다 산정된 고저·경사도 정보는 재해예측분야나 노약자, 장애인을 위한 최적구간 정보 제공 등에 활용 가능하다”며 “시스템개발이 업무의 효율성․정확성 증대는 물론 구민의 편익증진에도 기여할 수 있는 양면적 효과를 볼 수 있도록 연계해 나가겠다”고 밝혔다.
seoul1@newsis.com
▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기
▶ 뉴시스 SNS
[페이스북]
[트위터]
<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",https://n.news.naver.com/article/003/0008455760
은평구 녹번동에 ‘서울기록원’ 들어선다,2015.10.29,"[헤럴드경제=박준규 기자] 서울의 중요 기록물을 한데 모아 관리하게 될 서울기록원 설립이 가시화됐다.
서울시는 28일 제16차 도시ㆍ건축공동위원회(도건위)를 열고 은평구 녹번동 옛 질병관리본부 자리에 대한 ‘서울혁신파크 지구단위계획 결정(안)’을 수정가결했다고 29일 밝혔다.
이날 도건위에선 옛 질병관리본부 자리(10만9000㎡)에 대한 서울혁신파크 지구단위계획 및 서울기록원 건립을 위한 도시기반시설 결정(안)이 주요하게 논의됐다.
서울 은평구 녹번동 옛 질병관리본부 자리에 들어설 서울기록원 조감도 [자료=서울시]
서울기록원은 서울혁신파크 부지 안에 지하 2층~지상 5층, 연면적 1만5004㎡ 규모로 조성될 예정이다. 이곳에선 서울시청사의 설계도면, 30년 이상 된 중요 시정기록물, 세월호 관련 민간 기록물 등 중요 기록물 100만여 점을 한자리에 모아 체계적으로 통합 관리하게 된다.
서울시 관계자는 “서울기록원이 건립되면 서울의 역사를 담은 핵심기록물의 체계적ㆍ과학적 관리는 물론 연구자, 일반시민, 학생 등의 시정 자료 접근성이 크게 향상될 것으로 기대한다”고 밝혔다.
whywhy@heraldcorp.com
[한일정상회담]""아베한테 밥도 안주냐"" 日 '부글부글'
원정도박 프로야구 선수 또 있다 “FA대박 터뜨린 스타”
[글로벌 인재들의 필수 역량, SKEC 영어글쓰기대회]
[주니어 영어 신문의 가장 효율적인 학습 서비스]
[헤럴드경제]
[SUPERICH]
[REAL FOODS]
[헤럴드증권방송]
[HOOC]
- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -",https://n.news.naver.com/article/016/0000890821
전세사기 '이것' 조심하세요…유형부터 단계별 체크 내용은?,2023.02.15,"서울 은평구는 최근 빈번히 일어나는 부동산 전세 사기로 인한 주민 피해를 방지하기 위해 '전세계약 유의사항 안내 리플릿'을 배포한다.
주민들이 갖는 대표적인 고민은 '혹시 이 집도 깡통전세 아닐까?', '집주인이 세금을 체납했으면 어쩌지?', '전세사기 신고나 상담은 어디에 하지?' 등이다.
주민들이 전세 계약 시 가지기 쉬운 궁금증을 알기 쉽게 풀이해주는 내용을 담아 안내 리플릿을 제작했다. △전세사기 유형별 안내 △계약 단계별 전세사기 유의사항 체크리스트 △전세사기 신고기관 및 상담기관 안내 등 전세계약 유의사항이 수록됐다.
안내 리플릿은 누구나 받아 볼 수 있도록 구청, 동주민센터, 부동산중개사무소 등에 비치된다.
김미경 은평구청장은 ""깡통전세 등 전세 사기 피해를 방지하기 위해 안내 리플릿을 참고해달라""며 ""앞으로도 안정적 주거 환경 조성에 앞장서겠다""고 말했다.",https://n.news.naver.com/article/008/0004851362
서울 은평고에 38억 들여 전용체육관 짓는다,2021.12.16,"서울 은평고등학교에 전용 체육관이 들어선다.
서울시는 지난 15일 제17차 도시계획위원회를 열고 은평구 구산동 164번지 일대에 대해 도시계획시설(학교) 결정 변경안을 원안가결했다고 16일 밝혔다.
은평고등학교와 구현초등학교는 그동안 실내체육관을 함께 사용해 학생들의 원활한 실내체육활동이 어려웠다. 이번 심의를 통해 은평고는 전용체육관을 확보하고 기존 체육관은 구현초가 사용하도록 했다. 전용 체육관은 약 38억원의 교육청예산이 투입되고 2023년 건립 계획이다.
서울시 관계자는 "" 실내체육관이 조성돼 학생들의 교육환경 개선이 이루어 질 것으로 기대한다""고 밝혔다.",https://n.news.naver.com/article/008/0004684123
"은평구, 불광2동 주민센터에 실내파크골프 시설 설치",2024.11.05,"실내파크골프 시설. 사진제공=은평
[서울경제]
서울 은평구는 주민들의 건강 증진과 여가 활동 활성화를 위해 불광2동 주민센터에 스크린 실내파크골프 시설을 설치했다.
다양한 연령대의 주민들이 쉽게 접근할 수 있는 스포츠 시설로 실내에서 골프를 만끽할 수 있도록 설계됐다. 시설은 불광2동 복합청사에 마련됐으며 오는 7일부터 평일 오전 9시부터 오후 8시까지 운영된다.
대국민 공공개방자원 공유서비스 포털인 ‘공유누리’에서 온라인으로 예약하고 이용하면 된다. 은평구민은 2000원, 타 지역 주민은 3000원의 사용료를 내야 한다.
김미경 은평구청장은 “올해 준공한 복합청사답게 다양한 프로그램과 시설 개선을 통해 주민들의 삶의 질을 높이는 데 최선을 다하겠다”고 말했다.",https://n.news.naver.com/article/011/0004411333
